StopID	Name	StopAreaNumber	WGS84 Lat	WGS 84 Long	Zone	Type	Added	Changed	SiteID	Name		
10598	Saltsjöqvarn	10598	59.3143200141482	18.1110400638340	A	BUSTERM	2012-06-23 00:00:00.000	2012-06-23 00:00:00.000	1442	Saltsjöqvarn		
10599	Henriksdalsviadukten	10599	59.3118642668592	18.1095863168913	A	BUSTERM	2013-02-13 00:00:00.000	2013-02-13 00:00:00.000	1009432	Värmdövägen		
66613	Ledinge by	66613	59.6230950042974	18.2228941079057	B	BUSTERM	2012-06-23 00:00:00.000	2012-06-23 00:00:00.000	2471	Ledinge by		
63701	Marielund	63701	59.9987424686997	18.8022252796089	C	BUSTERM	2012-06-23 00:00:00.000	2012-06-23 00:00:00.000	6951	Marielund		
72399	Önnemovägen	70206	59.2154601559593	17.8988690909923	B	BUSTERM	2012-06-23 00:00:00.000	2012-06-23 00:00:00.000	7207	Önnemovägen		
41486	Överby gård	41485	59.3608601911699	18.6511914736789	C	BUSTERM	2012-06-23 00:00:00.000	2012-06-23 00:00:00.000	4431	Överby gård		
41484	Abborrkroksvägen	41483	59.3598820543587	18.6540299842020	C	BUSTERM	2012-06-23 00:00:00.000	2012-06-23 00:00:00.000	4432	Abborrkroksvägen		
41485	Överby gård	41485	59.3610401168919	18.6507667045479	C	BUSTERM	2012-06-23 00:00:00.000	2012-06-23 00:00:00.000	4431	Överby gård		
41482	Tammtorpsvägen	41481	59.3585438356383	18.6573131123011	C	BUSTERM	2012-06-23 00:00:00.000	2012-06-23 00:00:00.000	4433	Tammtorpsvägen		
20352	Fågelöuddevägen	20351	59.3701114888986	18.224981612903	A	BUSTERM	2012-06-23 00:00:00.000	2012-06-23 00:00:00.000	2043	Fågelöuddevägen		
20351	Fågelöuddevägen	20351	59.3700252307514	18.2252745900649	A	BUSTERM	2012-06-23 00:00:00.000	2012-06-23 00:00:00.000	2043	Fågelöuddevägen		
41481	Tammtorpsvägen	41481	59.3586642269986	18.657147292574	C	BUSTERM	2012-06-23 00:00:00.000	2012-06-23 00:00:00.000	4433	Tammtorpsvägen		
62614	Skattkärrsvägen	62613	59.5264375109713	18.623025726861	C	BUSTERM	2012-06-23 00:00:00.000	2012-06-23 00:00:00.000	2763	Skattkärrsvägen		
62615	Gärdsviks vägskäl	62615	59.5249257711360	18.6352216468025	C	BUSTERM	2012-06-23 00:00:00.000	2012-06-23 00:00:00.000	2770	Gärdsviks vägskäl		
62616	Gärdsviks vägskäl	62615	59.5257904667133	18.6338621140553	C	BUSTERM	2012-06-23 00:00:00.000	2012-06-23 00:00:00.000	2770	Gärdsviks vägskäl		
62617	Nolvik	62617	59.5204980091839	18.6364590982033	C	BUSTERM	2012-06-23 00:00:00.000	2012-06-23 00:00:00.000	2764	Nolvik		
62610	Mellansjö vägskäl	62609	59.5242911417146	18.6083857064628	C	BUSTERM	2012-06-23 00:00:00.000	2012-06-23 00:00:00.000	2760	Mellansjö vägskäl		
62611	Nolsjö vägskäl	62611	59.5254596428061	18.6137864029122	C	BUSTERM	2012-06-23 00:00:00.000	2012-06-23 00:00:00.000	2761	Nolsjö vägskäl		
41488	Överby brygga	41488	59.3607620944187	18.6474534647323	C	BUSTERM	2012-06-23 00:00:00.000	2012-06-23 00:00:00.000	4430	Överby brygga		
41489	Djurönäset	41489	59.2996022922307	18.6721512910113	C	BUSTERM	2012-06-23 00:00:00.000	2012-06-23 00:00:00.000	4404	Djurönäset		
67064	Frösviksvägen	67063	59.4123021392442	18.2350726866878	B	BUSTERM	2012-06-23 00:00:00.000	2012-06-23 00:00:00.000	2828	Frösviksvägen		
67065	Ekevägen	67065	59.4068763936693	18.2491103933161	B	BUSTERM	2012-06-23 00:00:00.000	2012-06-23 00:00:00.000	2827	Ekevägen		
67066	Ekevägen	67065	59.4068282587772	18.2492830714999	B	BUSTERM	2012-06-23 00:00:00.000	2012-06-23 00:00:00.000	2827	Ekevägen		
67067	Ellboda friluftsgård	67067	59.4019571891425	18.253793159931	B	BUSTERM	2012-06-23 00:00:00.000	2012-06-23 00:00:00.000	2826	Ellboda friluftsgård		
67061	Nyboda/Ladvik	67061	59.4280552305813	18.2204621998124	B	BUSTERM	2012-06-23 00:00:00.000	2012-06-23 00:00:00.000	2829	Nyboda/Ladvik		
67062	Nyboda/Ladvik	67061	59.4280795314058	18.2206049343378	B	BUSTERM	2012-06-23 00:00:00.000	2012-06-23 00:00:00.000	2829	Nyboda/Ladvik		
67063	Frösviksvägen	67063	59.4126215985315	18.2347960734585	B	BUSTERM	2012-06-23 00:00:00.000	2012-06-23 00:00:00.000	2828	Frösviksvägen		
52074	Tingvalla	52074	59.6205258085176	17.8424357482433	C	BUSTERM	2012-06-23 00:00:00.000	2012-06-23 00:00:00.000	5033	Tingvalla		
67068	Ellboda friluftsgård	67067	59.4020704170612	18.2535019242898	B	BUSTERM	2012-06-23 00:00:00.000	2012-06-23 00:00:00.000	2826	Ellboda friluftsgård		
67069	Askrikevägen	67069	59.3927276301082	18.2732173514601	B	BUSTERM	2012-06-23 00:00:00.000	2012-06-23 00:00:00.000	2824	Askrikevägen		
57531	Odensala ip	57531	59.6585801800904	17.8440507241994	C	BUSTERM	2012-06-23 00:00:00.000	2012-06-23 00:00:00.000	5179	Odensala ip		
2612	Aspudden	2611	59.3063624536944	18.0017913713571	A	METROSTN	2012-06-23 00:00:00.000	2012-06-23 00:00:00.000	9293	Aspudden		
40029	Hellasgården	40029	59.288684246449	18.1604317039474	A	BUSTERM	2012-06-23 00:00:00.000	2012-06-23 00:00:00.000	4622	Hellasgården		
40028	Dammtorp	40027	59.2955316370472	18.1447354843714	A	BUSTERM	2012-06-23 00:00:00.000	2012-06-23 00:00:00.000	4623	Dammtorp		
40027	Dammtorp	40027	59.2954883660535	18.1446447327718	A	BUSTERM	2012-06-23 00:00:00.000	2012-06-23 00:00:00.000	4623	Dammtorp		
40026	Slussen	10149	59.3201004312908	18.0736711639142	A	BUSTERM	2013-04-15 00:00:00.000	2013-04-15 00:00:00.000	9192	Slussen		
40025	Slussen	10149	59.3198185154986	18.0743902557376	A	BUSTERM	2013-04-15 00:00:00.000	2013-04-15 00:00:00.000	9192	Slussen		
40024	Nacka kvarn	40023	59.300045814486	18.1488907411079	A	BUSTERM	2012-06-23 00:00:00.000	2012-06-23 00:00:00.000	4627	Nacka kvarn		
40023	Nacka kvarn	40023	59.3003199736187	18.1476278063424	A	BUSTERM	2012-06-23 00:00:00.000	2012-06-23 00:00:00.000	4627	Nacka kvarn		
40022	Nackanäs	40021	59.3015162170364	18.1400190365651	A	BUSTERM	2012-06-23 00:00:00.000	2012-06-23 00:00:00.000	4630	Nackanäs		
40021	Nackanäs	40021	59.301356658401	18.13990274791	A	BUSTERM	2012-06-23 00:00:00.000	2012-06-23 00:00:00.000	4630	Nackanäs		
40020	Nysätravägen	40019	59.3030765389898	18.131609295023	A	BUSTERM	2012-06-23 00:00:00.000	2012-06-23 00:00:00.000	4631	Nysätravägen		
57020	Sälnaberg	57020	59.5721107716869	17.9771536148388	C	BUSTERM	2012-06-23 00:00:00.000	2012-06-23 00:00:00.000	5231	Sälnaberg		
7131	Stocksund	7131	59.385125469455	18.0439352153037	A	TRAMSTN	2012-06-23 00:00:00.000	2012-06-23 00:00:00.000	2107	Stocksunds station		
7132	Stocksund	7131	59.3850809229893	18.0439146769607	A	TRAMSTN	2012-06-23 00:00:00.000	2012-06-23 00:00:00.000	2107	Stocksunds station		
70821	Diagonalvägen	70821	59.2647134546577	17.9216036453921	A	BUSTERM	2012-06-23 00:00:00.000	2012-06-23 00:00:00.000	7116	Diagonalvägen		
41738	Evlinge	41738	59.345722871743	18.5593427515751	C	BUSTERM	2012-06-23 00:00:00.000	2012-06-23 00:00:00.000	4540	Evlinge		
57537	Märsta centrum	52029	59.6224274197239	17.8575285364545	C	BUSTERM	2014-01-31 00:00:00.000	2014-01-31 00:00:00.000	5030	Märsta centrum		
41734	Hinsavägen	41733	59.3389852705115	18.5594125304894	C	BUSTERM	2012-06-23 00:00:00.000	2012-06-23 00:00:00.000	4542	Hinsavägen		
41735	Betesvägen	41735	59.3430772740569	18.5629792981477	C	BUSTERM	2012-06-23 00:00:00.000	2012-06-23 00:00:00.000	4541	Betesvägen		
41736	Betesvägen	41735	59.3431351559388	18.5627905721449	C	BUSTERM	2012-06-23 00:00:00.000	2012-06-23 00:00:00.000	4541	Betesvägen		
41731	Evlingevägen	41729	59.3309303464257	18.5529599856214	C	BUSTERM	2012-06-23 00:00:00.000	2012-06-23 00:00:00.000	4543	Evlingevägen		
41732	Evlingevägen	41729	59.329942035978	18.5521243762477	C	BUSTERM	2012-06-23 00:00:00.000	2012-06-23 00:00:00.000	4543	Evlingevägen		
41733	Hinsavägen	41733	59.3388855300321	18.5594571983676	C	BUSTERM	2012-06-23 00:00:00.000	2012-06-23 00:00:00.000	4542	Hinsavägen		
65427	Karbylund	65405	59.8113539724682	18.6242945424016	C	BUSTERM	2012-06-23 00:00:00.000	2012-06-23 00:00:00.000	6612	Karbylund		
70822	Diagonalvägen	70821	59.26462033183	17.9218083400259	A	BUSTERM	2012-06-23 00:00:00.000	2012-06-23 00:00:00.000	7116	Diagonalvägen		
40289	Fredriksbergsvägen	40289	59.3215599039187	18.2280836060682	B	BUSTERM	2012-06-23 00:00:00.000	2012-06-23 00:00:00.000	4182	Fredriksbergsvägen		
40288	Gundersberg	40287	59.3181580421982	18.229440267113	B	BUSTERM	2012-06-23 00:00:00.000	2012-06-23 00:00:00.000	4183	Gundersberg		
40283	Centralplan	40283	59.3161580912029	18.2336370498508	B	BUSTERM	2012-06-23 00:00:00.000	2012-06-23 00:00:00.000	4108	Centralplan		
51743	Viksjö centrum	51742	59.412760103893	17.8017282332858	B	BUSTERM	2012-06-23 00:00:00.000	2012-06-23 00:00:00.000	5800	Viksjö centrum		
40281	Björknäs centrum	40258	59.3151333625649	18.2293479104776	B	BUSTERM	2012-06-23 00:00:00.000	2012-06-23 00:00:00.000	4110	Björknäs centrum		
40287	Gundersberg	40287	59.3182175578201	18.2296201895773	B	BUSTERM	2012-06-23 00:00:00.000	2012-06-23 00:00:00.000	4183	Gundersberg		
40286	Ängsbacken	40285	59.316660256142	18.2312660835293	B	BUSTERM	2012-06-23 00:00:00.000	2012-06-23 00:00:00.000	4184	Ängsbacken		
40285	Ängsbacken	40285	59.3166845485316	18.231408356136	B	BUSTERM	2012-06-23 00:00:00.000	2012-06-23 00:00:00.000	4184	Ängsbacken		
40284	Centralplan	40283	59.315727971373	18.2326226104803	B	BUSTERM	2012-06-23 00:00:00.000	2012-06-23 00:00:00.000	4108	Centralplan		
63351	Solbacken	63332	59.8187544057967	18.9484930659312	C	BUSTERM	2012-06-23 00:00:00.000	2012-06-23 00:00:00.000	2941	Solbacken		
60164	Norrgården	60163	59.5397853269784	18.0677828981707	B	BUSTERM	2012-06-23 00:00:00.000	2012-06-23 00:00:00.000	2401	Norrgården		
15418	Lovö prästgård	15417	59.3218610215849	17.8316380084662	B	BUSTERM	2012-06-23 00:00:00.000	2012-06-23 00:00:00.000	3013	Lovö prästgård		
15419	Bostäderna	15419	59.3223214628629	17.8256921710045	B	BUSTERM	2012-06-23 00:00:00.000	2012-06-23 00:00:00.000	3012	Bostäderna		
60165	Rosengården	60165	59.539216878571	18.0627406460495	B	BUSTERM	2012-06-23 00:00:00.000	2012-06-23 00:00:00.000	2400	Rosengården		
15414	Lovögården	15413	59.3237356278266	17.8409909219005	B	BUSTERM	2012-06-23 00:00:00.000	2012-06-23 00:00:00.000	3026	Lovögården		
15415	Lovö kyrka	15415	59.3213827875384	17.8410083772487	B	BUSTERM	2012-06-23 00:00:00.000	2012-06-23 00:00:00.000	3015	Lovö kyrka		
15416	Lovö kyrka	15415	59.3214542805654	17.8410302191544	B	BUSTERM	2012-06-23 00:00:00.000	2012-06-23 00:00:00.000	3015	Lovö kyrka		
15417	Lovö prästgård	15417	59.3220026118023	17.8323491619765	B	BUSTERM	2012-06-23 00:00:00.000	2012-06-23 00:00:00.000	3013	Lovö prästgård		
15410	Rörby gård	15409	59.3311922831051	17.8499246085918	B	BUSTERM	2012-06-23 00:00:00.000	2012-06-23 00:00:00.000	3024	Rörby gård		
15411	Barkarby	15411	59.3276860305717	17.8415961286951	B	BUSTERM	2012-06-23 00:00:00.000	2012-06-23 00:00:00.000	3025	Barkarby		
15412	Barkarby	15411	59.3283940199465	17.8428333425144	B	BUSTERM	2012-06-23 00:00:00.000	2012-06-23 00:00:00.000	3025	Barkarby		
15413	Lovögården	15413	59.3237546660312	17.8409217835285	B	BUSTERM	2012-06-23 00:00:00.000	2012-06-23 00:00:00.000	3026	Lovögården		
60167	Östra Ormsta	60167	59.5425633806268	18.0923912185635	B	BUSTERM	2012-06-23 00:00:00.000	2012-06-23 00:00:00.000	2420	Östra Ormsta		
21152	Högberga	21151	59.3431716372372	18.1946282671773	A	BUSTERM	2012-06-23 00:00:00.000	2012-06-23 00:00:00.000	9244	Högberga		
70509	Snickarstigen	70508	59.2048061272469	17.7743832661204	B	BUSTERM	2012-06-23 00:00:00.000	2012-06-23 00:00:00.000	7403	Snickarstigen		
12289	Kälvestavägen	12289	59.3855486562553	17.8865326039361	A	BUSTERM	2012-06-23 00:00:00.000	2012-06-23 00:00:00.000	3727	Kälvestavägen (Avestag)		
60406	Stationsvägen	60405	59.4386347567345	18.0575708414156	B	BUSTERM	2012-06-23 00:00:00.000	2012-06-23 00:00:00.000	2301	Stationsvägen		
50288	Karlbergsvägen	10179	59.3416571005707	18.0374880355579	A	BUSTERM	2014-02-05 00:00:00.000	2014-02-05 00:00:00.000	1058	Karlbergsvägen		
50289	Klippgatan	50289	59.355608225557	18.0043913566547	A	BUSTERM	2012-06-23 00:00:00.000	2012-06-23 00:00:00.000	3483	Klippgatan		
60162	Mörbyvägen	60161	59.5394726814648	18.075984384976	B	BUSTERM	2012-06-23 00:00:00.000	2012-06-23 00:00:00.000	2402	Mörbyvägen		
40126	Doppingvägen	40126	59.2915127277286	18.2634797037375	B	BUSTERM	2012-06-23 00:00:00.000	2012-06-23 00:00:00.000	4675	Doppingvägen		
50280	Kungshamra södra	50280	59.3804375514822	18.0255691260213	A	BUSTERM	2012-06-23 00:00:00.000	2012-06-23 00:00:00.000	3411	Kungshamra södra		
50281	Kungshamra södra	50280	59.3803475549777	18.0255808430712	A	BUSTERM	2012-06-23 00:00:00.000	2012-06-23 00:00:00.000	3411	Kungshamra södra		
50286	S:t Eriksplan	10363	59.3393166964755	18.0393911462023	A	BUSTERM	2012-06-23 00:00:00.000	2012-06-23 00:00:00.000	9116	Sankt Eriksplan		
50287	Karlbergsvägen	10179	59.3421654168882	18.0371697932371	A	BUSTERM	2014-02-05 00:00:00.000	2014-02-05 00:00:00.000	1058	Karlbergsvägen		
50285	S:t Eriksplan	10363	59.3395249861933	18.0394499689992	A	BUSTERM	2012-06-23 00:00:00.000	2012-06-23 00:00:00.000	9116	Sankt Eriksplan		
1942	Bagarmossen	1941	59.2768445064740	18.1321710896787	A	METROSTN	2013-12-12 00:00:00.000	2013-12-12 00:00:00.000	9141	Bagarmossen		
1941	Bagarmossen	1941	59.2768259416979	18.1322049162886	A	METROSTN	2013-12-12 00:00:00.000	2013-12-12 00:00:00.000	9141	Bagarmossen		
67939	Höganäs torg	67939	59.3873370741749	18.3467832994916	B	BUSTERM	2013-05-17 00:00:00.000	2013-05-17 00:00:00.000	2881	Höganäs torg		
50130	Rödbetan	50130	59.3502068555023	17.9821856198723	A	BUSTERM	2012-06-23 00:00:00.000	2012-06-23 00:00:00.000	3494	Rödbetan		
50131	Rödbetan	50130	59.3499107239141	17.9827117521923	A	BUSTERM	2012-06-23 00:00:00.000	2012-06-23 00:00:00.000	3494	Rödbetan		
50132	Biddlesberg	50132	59.3479115003467	17.9841310200964	A	BUSTERM	2012-06-23 00:00:00.000	2012-06-23 00:00:00.000	3495	Biddlesberg		
50133	Biddlesberg	50132	59.3483447215743	17.9813103864484	A	BUSTERM	2012-06-23 00:00:00.000	2012-06-23 00:00:00.000	3495	Biddlesberg		
50134	Skoga	50134	59.3483566921374	17.9870430927211	A	BUSTERM	2012-06-23 00:00:00.000	2012-06-23 00:00:00.000	3493	Skoga		
50135	Skoga	50134	59.3480292221676	17.9878308819577	A	BUSTERM	2012-06-23 00:00:00.000	2012-06-23 00:00:00.000	3493	Skoga		
50136	Solna station	50146	59.3653582889676	18.0087834076072	A	BUSTERM	2012-12-09 00:00:00.000	2012-12-09 00:00:00.000	1009509	Solna station		
50137	Huvudsta allé	50137	59.3492005993986	17.9865169844818	A	BUSTERM	2012-06-23 00:00:00.000	2012-06-23 00:00:00.000	3490	Huvudsta centrum		
80253	Orrnäset	80253	59.2378848151394	18.3201241576178	B	BUSTERM	2012-06-23 00:00:00.000	2012-06-23 00:00:00.000	8066	Orrnäset		
51597	Tånglöt	51596	59.4331452527801	17.8451422464528	B	BUSTERM	2012-06-23 00:00:00.000	2012-06-23 00:00:00.000	5795	Tånglöt		
75481	Söder Enby	75481	58.9885270272529	17.8154389832547	C	BUSTERM	2012-06-23 00:00:00.000	2012-06-23 00:00:00.000	8705	Söder Enby		
7391	Lindholmen	6881	59.5841584550155	18.1092376449061	B	TRAMSTN	2012-06-23 00:00:00.000	2012-06-23 00:00:00.000	9623	Lindholmen		
7392	Lindholmen	6881	59.5841584550155	18.1092376449061	B	TRAMSTN	2012-06-23 00:00:00.000	2012-06-23 00:00:00.000	9623	Lindholmen		
7393	Lindholmen	6881	59.5841707935742	18.1095572033631	B	TRAMSTN	2012-06-23 00:00:00.000	2012-06-23 00:00:00.000	9623	Lindholmen		
22112	Brevik	22111	59.3484273508488	18.2034103697227	A	TRAMSTN	2012-06-23 00:00:00.000	2012-06-23 00:00:00.000	1009243	Breviks station		
22111	Brevik	22111	59.3484974087581	18.2039955821156	A	TRAMSTN	2012-06-23 00:00:00.000	2012-06-23 00:00:00.000	1009243	Breviks station		
51596	Tånglöt	51596	59.4330830077266	17.845103249466	B	BUSTERM	2012-06-23 00:00:00.000	2012-06-23 00:00:00.000	5795	Tånglöt		
81464	Gotthem	81463	58.9132229816187	17.9540087212245	C	BUSTERM	2012-06-23 00:00:00.000	2012-06-23 00:00:00.000	8505	Gotthem		
81465	Nygatan	81465	58.9165846999632	17.950571367344	C	BUSTERM	2012-06-23 00:00:00.000	2012-06-23 00:00:00.000	8531	Nygatan		
81466	Nygatan	81465	58.9163473774046	17.9502614953063	C	BUSTERM	2012-06-23 00:00:00.000	2012-06-23 00:00:00.000	8531	Nygatan		
81467	Kullstaplan	75515	58.9156512323905	17.9462077418948	C	BUSTERM	2012-06-23 00:00:00.000	2012-06-23 00:00:00.000	8532	Kullstaplan		
81460	Alkärrsplan	81459	58.9041433324426	17.9453918983766	C	BUSTERM	2012-06-23 00:00:00.000	2012-06-23 00:00:00.000	8518	Alkärrsplan		
81461	Viaskolan	81461	58.909946569481	17.9501425509487	C	BUSTERM	2012-06-23 00:00:00.000	2012-06-23 00:00:00.000	8504	Viaskolan		
81462	Viaskolan	81461	58.9104197232606	17.9503107468078	C	BUSTERM	2012-06-23 00:00:00.000	2012-06-23 00:00:00.000	8504	Viaskolan		
81463	Gotthem	81463	58.9132779589299	17.9539426917293	C	BUSTERM	2012-06-23 00:00:00.000	2012-06-23 00:00:00.000	8505	Gotthem		
81468	Kullstaplan	75515	58.9155467397554	17.9460102966935	C	BUSTERM	2012-06-23 00:00:00.000	2012-06-23 00:00:00.000	8532	Kullstaplan		
81469	Natviksvägen	75511	58.919650264202	17.9351513076317	C	BUSTERM	2012-06-23 00:00:00.000	2012-06-23 00:00:00.000	8545	Natviksvägen		
13718	Färnebogatan	13717	59.2451374620960	18.0961244854622	A	BUSTERM	2012-06-23 00:00:00.000	2012-06-23 00:00:00.000	1931	Färnebogatan		
13711	Telia	13711	59.2409305181410	18.1116174832989	A	BUSTERM	2012-06-23 00:00:00.000	2012-06-23 00:00:00.000	1907	Telia		
13710	Edsvallabacken	13709	59.2397434244388	18.1122208987060	A	BUSTERM	2012-06-23 00:00:00.000	2012-06-23 00:00:00.000	1906	Edsvallabacken		
13713	Östmarksgatan	13713	59.2426191385611	18.1024587538801	A	BUSTERM	2012-06-23 00:00:00.000	2012-06-23 00:00:00.000	1913	Östmarksgatan		
13712	Telia	13711	59.2410664191265	18.1090149784900	A	BUSTERM	2012-06-23 00:00:00.000	2012-06-23 00:00:00.000	1907	Telia		
13715	Torsbygatan	13715	59.2446789359236	18.0992140401893	A	BUSTERM	2012-06-23 00:00:00.000	2012-06-23 00:00:00.000	1914	Torsbygatan		
13714	Östmarksgatan	13713	59.2425591338437	18.1022969589880	A	BUSTERM	2012-06-23 00:00:00.000	2012-06-23 00:00:00.000	1913	Östmarksgatan		
13717	Färnebogatan	13717	59.2453134613155	18.0963291233365	A	BUSTERM	2012-06-23 00:00:00.000	2012-06-23 00:00:00.000	1931	Färnebogatan		
13716	Torsbygatan	13715	59.2438612051377	18.1002634697198	A	BUSTERM	2012-06-23 00:00:00.000	2012-06-23 00:00:00.000	1914	Torsbygatan		
51087	Trosta	51087	59.6528295441802	18.0257300983429	C	BUSTERM	2012-06-23 00:00:00.000	2012-06-23 00:00:00.000	5266	Trosta		
51086	Gillermossen	51085	59.6311805967726	18.006534494378	C	BUSTERM	2012-06-23 00:00:00.000	2012-06-23 00:00:00.000	5264	Gillermossen		
51085	Gillermossen	51085	59.6310296017813	18.0064359588311	C	BUSTERM	2012-06-23 00:00:00.000	2012-06-23 00:00:00.000	5264	Gillermossen		
51084	Norrgården	51083	59.6264863931444	18.002132109733	C	BUSTERM	2012-06-23 00:00:00.000	2012-06-23 00:00:00.000	5262	Norrgården		
51083	Norrgården	51083	59.6266379851171	18.0021951948089	C	BUSTERM	2012-06-23 00:00:00.000	2012-06-23 00:00:00.000	5262	Norrgården		
51082	Kimstalund	51081	59.6158567138144	17.9982658155584	C	BUSTERM	2012-06-23 00:00:00.000	2012-06-23 00:00:00.000	5261	Kimstalund		
51081	Kimstalund	51081	59.6159434477931	17.9984486923372	C	BUSTERM	2012-06-23 00:00:00.000	2012-06-23 00:00:00.000	5261	Kimstalund		
51080	Kimsta	51079	59.6103720404551	17.9911750509432	C	BUSTERM	2012-06-23 00:00:00.000	2012-06-23 00:00:00.000	5260	Kimsta		
51089	Odenslund	51089	59.6567125634089	18.0418855129144	C	BUSTERM	2012-06-23 00:00:00.000	2012-06-23 00:00:00.000	5267	Odenslund		
51088	Trosta	51087	59.6528477828835	18.0257135615534	C	BUSTERM	2012-06-23 00:00:00.000	2012-06-23 00:00:00.000	5266	Trosta		
75368	Vandringsvägen	75368	59.1721043984086	17.4379347634891	C	BUSTERM	2012-06-23 00:00:00.000	2012-06-23 00:00:00.000	7680	Vandringsvägen		
52281	Skånela skola	52281	59.5806781224638	17.9569570138279	C	BUSTERM	2012-06-23 00:00:00.000	2012-06-23 00:00:00.000	5070	Skånela skola		
52282	Skånela skola	52281	59.5806162048115	17.956899949609	C	BUSTERM	2012-06-23 00:00:00.000	2012-06-23 00:00:00.000	5070	Skånela skola		
52283	Skånela kyrka	52283	59.5814937365331	17.9521227718095	C	BUSTERM	2012-06-23 00:00:00.000	2012-06-23 00:00:00.000	5069	Skånela kyrka		
52284	Skånela kyrka	52283	59.5818007856441	17.9492742534704	C	BUSTERM	2012-06-23 00:00:00.000	2012-06-23 00:00:00.000	5069	Skånela kyrka		
52285	Ekeby kvarn	52285	59.5870027597016	17.9397425406581	C	BUSTERM	2012-06-23 00:00:00.000	2012-06-23 00:00:00.000	5058	Ekeby kvarn		
52286	Ekeby kvarn	52285	59.5876554320579	17.9382610708049	C	BUSTERM	2012-06-23 00:00:00.000	2012-06-23 00:00:00.000	5058	Ekeby kvarn		
52287	Karl Johans skola	52287	59.5904252516782	17.9291571227543	C	BUSTERM	2012-06-23 00:00:00.000	2012-06-23 00:00:00.000	5057	Karl Johans skola		
52288	Karl Johans skola	52287	59.5902582622227	17.9289340922101	C	BUSTERM	2012-06-23 00:00:00.000	2012-06-23 00:00:00.000	5057	Karl Johans skola		
52289	Åshusby gård	52259	59.5946458566703	17.9034947065310	C	BUSTERM	2012-06-23 00:00:00.000	2012-06-23 00:00:00.000	5055	Åshusby gård		
75814	Järna station	75527	59.0927667783951	17.5672850375766	C	BUSTERM	2012-06-23 00:00:00.000	2012-06-23 00:00:00.000	1009542	Järna station		
75363	Nykvarns station	75249	59.1782068712021	17.4324355772782	C	BUSTERM	2012-06-23 00:00:00.000	2012-06-23 00:00:00.000	9560	Nykvarns station		
75813	Annalundsvägen	75056	59.2172265496077	17.6371607406283	C	BUSTERM	2012-06-23 00:00:00.000	2012-06-23 00:00:00.000	7615	Ritorp (Annalundsvägen)		
75366	Björkesta	75366	59.1749826219506	17.4368125755383	C	BUSTERM	2012-06-23 00:00:00.000	2012-06-23 00:00:00.000	7681	Björkesta		
75367	Björkesta	75366	59.174028838796	17.4369770422145	C	BUSTERM	2012-06-23 00:00:00.000	2012-06-23 00:00:00.000	7681	Björkesta		
81305	Himmelsöbron	81305	58.9594575952166	17.9617862338839	C	BUSTERM	2012-06-23 00:00:00.000	2012-06-23 00:00:00.000	8632	Himmelsöbron		
81304	Hyttan	81304	59.0203536506675	18.185325656956	C	BUSTERM	2012-06-23 00:00:00.000	2012-06-23 00:00:00.000	1008600	Muskö (Hyttan)		
81307	Urvägen	81254	59.0252599214024	18.1561404214571	C	BUSTERM	2012-06-23 00:00:00.000	2012-06-23 00:00:00.000	8605	Urvägen		
70503	Vattravägen	70502	59.197023117628	17.8013462731947	B	BUSTERM	2012-06-23 00:00:00.000	2012-06-23 00:00:00.000	7282	Vattravägen		
81306	Himmelsöbron	81305	58.9598954238452	17.961917872659	C	BUSTERM	2012-06-23 00:00:00.000	2012-06-23 00:00:00.000	8632	Himmelsöbron		
81301	Muskö såg	81301	59.0247184391914	18.1804191625039	C	BUSTERM	2012-06-23 00:00:00.000	2012-06-23 00:00:00.000	8601	Muskö såg		
70947	Runvägen	70947	59.2399994312679	17.9976804439678	B	BUSTERM	2012-06-23 00:00:00.000	2012-06-23 00:00:00.000	7915	Runvägen		
81300	Herrstugan	81299	59.0250725139523	18.1708809059633	C	BUSTERM	2012-06-23 00:00:00.000	2012-06-23 00:00:00.000	8602	Herrstugan		
51662	Bisslinge	51661	59.4750772733224	17.8845000243457	B	BUSTERM	2012-06-23 00:00:00.000	2012-06-23 00:00:00.000	5469	Bisslinge		
51661	Bisslinge	51661	59.4749183294415	17.8837666978612	B	BUSTERM	2012-06-23 00:00:00.000	2012-06-23 00:00:00.000	5469	Bisslinge		
51660	Hemmingstorp	51659	59.474967279658	17.868204320573	B	BUSTERM	2012-06-23 00:00:00.000	2012-06-23 00:00:00.000	5468	Hemmingstorp		
51666	Lövvägen	51666	59.5105060962264	17.9271887455699	B	BUSTERM	2014-01-30 00:00:00.000	2014-01-30 00:00:00.000	Missing	Missing		
51665	Bergkällavägen	51664	59.4920218519894	17.9263820432888	B	BUSTERM	2012-06-23 00:00:00.000	2012-06-23 00:00:00.000	5448	Bergkällavägen		
51664	Bergkällavägen	51664	59.4920782478123	17.9262266669866	B	BUSTERM	2012-06-23 00:00:00.000	2012-06-23 00:00:00.000	5448	Bergkällavägen		
51887	Furuvägen	51886	59.3659769722447	17.9707406228521	A	BUSTERM	2012-06-23 00:00:00.000	2012-06-23 00:00:00.000	9915	Furuvägen		
51886	Furuvägen	51886	59.3661280051117	17.9708382039474	A	BUSTERM	2012-06-23 00:00:00.000	2012-06-23 00:00:00.000	9915	Furuvägen		
51885	Bergsgatan	51884	59.3651087637271	17.9694891076392	A	BUSTERM	2012-06-23 00:00:00.000	2012-06-23 00:00:00.000	9916	Bergsgatan		
