1241;Åkeshov;1241;59.3417679847177;17.927045056786;A1;METROSTN;2011-02-02 18:35:39.423;2011-02-03 00:00:00.000;;7421688;Åkeshov T-bana;59.342036251594;17.924899772894
1242;Åkeshov;1241;59.3417483294167;17.9271493044817;A1;METROSTN;2011-02-02 18:35:39.423;2011-02-03 00:00:00.000;;7421688;Åkeshov T-bana;59.342036251594;17.924899772894
1251;Ängbyplan;1251;59.341956515682;17.9070871163616;A1;METROSTN;2007-08-24 21:20:31.610;2007-08-25 00:00:00.000;;7421687;Ängbyplan T-bana;59.341885225153;17.907047763929
1252;Ängbyplan;1251;59.3419461298418;17.9071743692769;A1;METROSTN;2007-08-24 21:20:31.610;2007-08-25 00:00:00.000;;7421687;Ängbyplan T-bana;59.341885225153;17.907047763929
1261;Islandstorget;1261;59.3459947013195;17.8932718445813;A1;METROSTN;2007-08-24 21:20:31.610;2007-08-25 00:00:00.000;;7421686;Islandstorget T-bana;59.345856926345;17.894019574003
1262;Islandstorget;1261;59.3459955449544;17.8932191536046;A1;METROSTN;2007-08-24 21:20:31.610;2007-08-25 00:00:00.000;;7421686;Islandstorget T-bana;59.345856926345;17.894019574003
1271;Blackeberg;1271;59.3483700573948;17.8828507976387;A1;METROSTN;2007-08-24 21:20:31.610;2007-08-25 00:00:00.000;;7421685;Blackeberg T-bana;59.348352862912;17.8827972104
1272;Blackeberg;1271;59.3483700573948;17.8828507976387;A1;METROSTN;2007-08-24 21:20:31.610;2007-08-25 00:00:00.000;;7421685;Blackeberg T-bana;59.348352862912;17.8827972104
1281;Råcksta;1281;59.3545134760517;17.8816258413608;A1;METROSTN;2007-08-24 21:20:31.610;2007-08-25 00:00:00.000;;7421684;Råcksta T-bana;59.354806616895;17.881819802988
1282;Råcksta;1281;59.354495534816;17.8816247459385;A1;METROSTN;2007-08-24 21:20:31.610;2007-08-25 00:00:00.000;;7421684;Råcksta T-bana;59.354806616895;17.881819802988
1301;Vällingby;1301;59.3632773225502;17.8720117901734;A1;METROSTN;2007-08-24 21:20:31.610;2007-08-25 00:00:00.000;;7421683;Vällingby T-bana;59.363249482707;17.872063076115
1302;Vällingby;1301;59.3632683518901;17.8720112448083;A1;METROSTN;2007-08-24 21:20:31.610;2007-08-25 00:00:00.000;;7421683;Vällingby T-bana;59.363249482707;17.872063076115
1303;Vällingby;1301;59.3632036084113;17.8721304367597;A1;METROSTN;2007-08-24 21:20:31.610;2007-08-25 00:00:00.000;;7421683;Vällingby T-bana;59.363249482707;17.872063076115
1304;Vällingby;1301;59.3632218281459;17.8721139547567;A1;METROSTN;2007-08-24 21:20:31.610;2007-08-25 00:00:00.000;;7421683;Vällingby T-bana;59.363249482707;17.872063076115
1311;Johannelund;1311;59.3679232410131;17.8581326256504;A1;METROSTN;2007-08-24 21:20:31.610;2007-08-25 00:00:00.000;;7421682;Johannelund T-bana;59.367942626092;17.857465506257
1312;Johannelund;1311;59.3679229644678;17.858150201029;A1;METROSTN;2007-08-24 21:20:31.610;2007-08-25 00:00:00.000;;7421682;Johannelund T-bana;59.367942626092;17.857465506257
1321;Hässelby gård;1321;59.3670448853454;17.8442877712719;A1;METROSTN;2007-08-24 21:20:31.610;2007-08-25 00:00:00.000;;7421681;Hässelby Gård T-bana;59.366900253533;17.843769151641
1322;Hässelby gård;1321;59.3670701496739;17.8443948361975;A1;METROSTN;2007-08-24 21:20:31.610;2007-08-25 00:00:00.000;;7421681;Hässelby Gård T-bana;59.366900253533;17.843769151641
1331;Hässelby strand;1331;59.3617428105456;17.8324667161467;A1;METROSTN;2007-08-24 21:20:31.610;2007-08-25 00:00:00.000;;7421680;Hässelby Strand T-bana;59.36128656816;17.832351779245
1332;Hässelby strand;1331;59.3617428105456;17.8324667161467;A1;METROSTN;2007-08-24 21:20:31.610;2007-08-25 00:00:00.000;;7421680;Hässelby Strand T-bana;59.36128656816;17.832351779245
1511;Medborgarplatsen;1511;59.3148923778757;18.0726216304993;A;METROSTN;2007-08-24 21:20:31.610;2007-08-25 00:00:00.000;;7421654;Medborgarplatsen T-bana;59.31433731927;18.073550993902
1512;Medborgarplatsen;1511;59.3149016526865;18.0726046821183;A;METROSTN;2007-08-24 21:20:31.610;2007-08-25 00:00:00.000;;7421654;Medborgarplatsen T-bana;59.31433731927;18.073550993902
1521;Skanstull;1521;59.3084969588908;18.0758138335328;A;METROSTN;2007-08-24 21:20:31.610;2007-08-25 00:00:00.000;;7421655;Skanstull T-bana;59.307852080991;18.07622767977
1522;Skanstull;1521;59.3085062341005;18.0757968891732;A;METROSTN;2007-08-24 21:20:31.610;2007-08-25 00:00:00.000;;7421655;Skanstull T-bana;59.307852080991;18.07622767977
1551;Gullmarsplan;1551;59.2991845845377;18.0809698510231;A2;METROSTN;2007-08-24 21:20:31.610;2007-08-25 00:00:00.000;;7421705;Gullmarsplan T-bana;59.299116105095;18.080772352376
1552;Gullmarsplan;1551;59.2991663391714;18.0809861904004;A2;METROSTN;2007-08-24 21:20:31.610;2007-08-25 00:00:00.000;;7421705;Gullmarsplan T-bana;59.299116105095;18.080772352376
1553;Gullmarsplan;1551;59.2991394306454;18.0809843934601;A2;METROSTN;2007-08-24 21:20:31.610;2007-08-25 00:00:00.000;;7421705;Gullmarsplan T-bana;59.299116105095;18.080772352376
1554;Gullmarsplan;1551;59.2991301547859;18.0810013317921;A2;METROSTN;2007-08-24 21:20:31.610;2007-08-25 00:00:00.000;;7421705;Gullmarsplan T-bana;59.299116105095;18.080772352376
1601;Skärmarbrink;1601;59.2952665052658;18.0903639324249;A2;METROSTN;2007-08-24 21:20:31.610;2007-08-25 00:00:00.000;;7421704;Skärmarbrink T-bana;59.295363845785;18.090440891894
1602;Skärmarbrink;1601;59.2952665052658;18.0903639324249;A2;METROSTN;2007-08-24 21:20:31.610;2007-08-25 00:00:00.000;;7421704;Skärmarbrink T-bana;59.295363845785;18.090440891894
1603;Skärmarbrink;1601;59.2952850593729;18.0903300646994;A2;METROSTN;2007-08-24 21:20:31.610;2007-08-25 00:00:00.000;;7421704;Skärmarbrink T-bana;59.295363845785;18.090440891894
1604;Skärmarbrink;1601;59.2952757823204;18.0903469985668;A2;METROSTN;2007-08-24 21:20:31.610;2007-08-25 00:00:00.000;;7421704;Skärmarbrink T-bana;59.295363845785;18.090440891894
1611;Globen;1611;59.2942434517863;18.078006656408;A2;METROSTN;2007-08-24 21:20:31.610;2007-08-25 00:00:00.000;;7421706;Globen T-bana;59.294279848735;18.077974182502
1612;Globen;1611;59.2942521153853;18.0780247893256;A2;METROSTN;2007-08-24 21:20:31.610;2007-08-25 00:00:00.000;;7421706;Globen T-bana;59.294279848735;18.077974182502
1621;Enskede gård;1621;59.2890605224082;18.0703592697907;A2;METROSTN;2007-08-24 21:20:31.610;2007-08-25 00:00:00.000;;7421707;Enskede Gård T-bana;59.28939382856;18.070293861278
1622;Enskede gård;1621;59.2889965157191;18.0704252270971;A2;METROSTN;2007-08-24 21:20:31.610;2007-08-25 00:00:00.000;;7421707;Enskede Gård T-bana;59.28939382856;18.070293861278
1631;Sockenplan;1631;59.2836097046743;18.0708746681196;A2;METROSTN;2007-08-24 21:20:31.610;2007-08-25 00:00:00.000;;7421708;Sockenplan T-bana;59.283300249641;18.070591074057
1632;Sockenplan;1631;59.2836360035667;18.0709115149055;A2;METROSTN;2007-08-24 21:20:31.610;2007-08-25 00:00:00.000;;7421708;Sockenplan T-bana;59.283300249641;18.070591074057
1641;Svedmyra;1641;59.2780209788515;18.0679591281758;A2;METROSTN;2007-08-24 21:20:31.610;2007-08-25 00:00:00.000;;7421709;Svedmyra T-bana;59.277638401705;18.067232092811
1642;Svedmyra;1641;59.2780033441433;18.067940411466;A2;METROSTN;2007-08-24 21:20:31.610;2007-08-25 00:00:00.000;;7421709;Svedmyra T-bana;59.277638401705;18.067232092811
1651;Stureby;1651;59.2746253315971;18.0555927213778;A2;METROSTN;2007-08-24 21:20:31.610;2007-08-25 00:00:00.000;;7421710;Stureby T-bana;59.274597723736;18.05562619957
1652;Stureby;1651;59.2746324841179;18.0556984632353;A2;METROSTN;2007-08-24 21:20:31.610;2007-08-25 00:00:00.000;;7421710;Stureby T-bana;59.274597723736;18.05562619957
1661;Bandhagen;1661;59.2704172546875;18.0496663734563;A2;METROSTN;2007-08-24 21:20:31.610;2007-08-25 00:00:00.000;;7421711;Bandhagen T-bana;59.270402242495;18.049490167426
1662;Bandhagen;1661;59.2703906475053;18.0496470803509;A2;METROSTN;2007-08-24 21:20:31.610;2007-08-25 00:00:00.000;;7421711;Bandhagen T-bana;59.270402242495;18.049490167426
1701;Högdalen;1701;59.2637694811525;18.0430377645191;A2;METROSTN;2011-02-02 18:35:39.423;2011-02-03 00:00:00.000;;7421712;Högdalen T-bana;59.263796899747;18.043004693069
1702;Högdalen;1701;59.2636992284482;18.0429454614063;A2;METROSTN;2011-02-02 18:35:39.423;2011-02-03 00:00:00.000;;7421712;Högdalen T-bana;59.263796899747;18.043004693069
1703;Högdalen;1701;59.2636992284482;18.0429454614063;A2;METROSTN;2011-02-02 18:35:39.423;2011-02-03 00:00:00.000;;7421712;Högdalen T-bana;59.263796899747;18.043004693069
1711;Rågsved;1711;59.256727882961;18.0284423903645;A2;METROSTN;2007-08-24 21:20:31.610;2007-08-25 00:00:00.000;;7421713;Rågsved T-bana;59.256580386923;18.028134889433
1712;Rågsved;1711;59.2566677859511;18.0282806560861;A2;METROSTN;2007-08-24 21:20:31.610;2007-08-25 00:00:00.000;;7421713;Rågsved T-bana;59.256580386923;18.028134889433
1721;Hagsätra;1721;59.2616540155546;18.0133647845575;A2;METROSTN;2011-02-02 18:35:39.423;2011-02-03 00:00:00.000;;7421714;Hagsätra T-bana;59.262728421962;18.012487419555
1811;Blåsut;1811;59.2911845752486;18.0911610763173;A2;METROSTN;2007-08-24 21:20:31.610;2007-08-25 00:00:00.000;;7421703;Blåsut T-bana;59.290243304539;18.091063062479
1812;Blåsut;1811;59.2911490051164;18.0911411373671;A2;METROSTN;2007-08-24 21:20:31.610;2007-08-25 00:00:00.000;;7421703;Blåsut T-bana;59.290243304539;18.091063062479
